x,y,class
5.496714153011233,10.92617754753164,0.0
4.861735698828816,11.90941664047013,0.0
5.6476885381006925,8.601432426180859,0.0
6.523029856408026,10.56296923669057,0.0
4.765846625276664,9.349357430878174,0.0
4.765863043050819,9.512874616235305,0.0
6.5792128155073915,9.40760607576113,0.0
5.7674347291529084,9.136009230320184,0.0
4.530525614065048,10.048521627944828,0.0
5.542560043585965,9.169049883588961,0.0
4.536582307187538,10.270456825779839,0.0
4.5342702464297435,9.949761890550864,0.0
5.241962271566035,9.76105195313359,0.0
3.086719755342202,9.092436337958402,0.0
3.2750821674869672,9.423228669431667,0.0
4.437712470759028,10.755391225825756,0.0
3.9871688796655764,10.500917187624381,0.0
5.314247332595274,9.022444755201448,0.0
4.091975924478789,10.099332305429225,0.0
3.5876962986647083,10.751387123371789,0.0
6.465648768921554,8.33059471887863,0.0
4.774223699513464,10.543360192379936,0.0
5.067528204687924,9.337376241054153,0.0
3.575251813786543,10.57059866859316,0.0
4.455617275474817,9.236740843457483,0.0
5.110922589709866,8.19511789933548,0.0
3.8490064225776974,8.372457562116837,0.0
5.3756980183456715,10.048084946661382,0.0
4.399361310081195,10.259722501721482,0.0
4.708306250206723,9.095683374895591,0.0
4.398293387770603,10.638592458777374,0.0
6.852278184508938,8.33847993773104,0.0
4.986502775262066,9.933920201352683,0.0
3.9422890710440996,8.788983800237544,0.0
5.822544912103189,9.34816389219784,0.0
3.7791563500289778,10.047398671316413,0.0
5.208863595004756,9.139586634716048,0.0
3.040329876120224,9.615444455770175,0.0
3.6718139511015693,11.00629280921444,0.0
5.1968612358691235,9.423108130476852,0.0
5.738466579995411,10.835692112065141,0.0
5.17136828118997,8.870293145342382,0.0
4.88435171761176,10.529804177915283,0.0
4.698896304410711,11.4415686206579,0.0
3.5214780096325726,7.528355499872711,0.0
4.280155791605291,9.203104744529524,0.0
4.539361229040212,10.57707212718054,0.0
6.057122226218915,9.796954613957007,0.0
5.343618289568461,10.371145873371308,0.0
3.236959844637266,9.396014813284179,0.0
5.3240839693947954,10.0865897874729,0.0
4.6149177195836835,9.84432276460792,0.0
4.323077999694041,11.167782061659807,0.0
5.611676288840868,10.254420843301213,0.0
6.030999522495951,10.337602662075202,0.0
5.931280119116199,9.588123033877533,0.0
4.160782476777362,9.512393775927507,0.0
4.690787624148785,9.567441812180379,0.0
5.331263431403564,10.394452142378297,0.0
5.975545127122359,9.579015519179737,0.0
4.52082576215471,10.289774856896413,0.0
4.8143410233361825,12.07540079864544,0.0
3.893665025993972,10.871124703431692,0.0
3.803793375919329,9.673976467832158,0.0
5.812525822394198,11.201213922163944,0.0
6.356240028570823,9.591924626978448,0.0
4.927989878419666,7.961875464822146,0.0
6.003532897892024,8.991913689082596,0.0
5.361636025047634,8.129208078974145,0.0
4.354880245394876,9.648486515958691,0.0
5.361395605508414,10.018418379189551,0.0
6.538036566465969,11.676437312275283,0.0
4.964173960890048,10.326927373764162,0.0
6.564643655814006,9.780899471191136,0.0
2.3802548959102556,10.829405581183488,0.0
5.821902504375224,7.788864690992115,0.0
5.087047068238172,10.235614558108566,0.0
4.7009926495341325,10.770865193886968,0.0
5.091760776535502,8.52141375422016,0.0
3.012431085399107,11.143754043206929,0.0
4.780328112162488,10.338496407494414,0.0
5.357112571511746,9.584712086099199,0.0
6.477894044741516,10.632781866106285,0.0
4.481729781726353,12.270692857804395,0.0
4.191506397106813,10.181866255058495,0.0
4.498242956415464,10.248220586300336,0.0
5.915402117702074,9.540639100459757,0.0
5.3287511096596845,9.150155630535208,0.0
4.470239796232962,10.830335816544245,0.0
5.513267433113356,9.143916174091133,0.0
5.0970775493480405,10.071566237219393,0.0
5.968644990532889,9.522342553234884,0.0
4.297946906122648,10.478979825746391,0.0
4.672337853402232,10.333662105286948,0.0
4.607891846867842,11.0375399442579,0.0
3.5364850518678814,9.489983601145253,0.0
5.296120277064576,9.730125064706629,0.0
5.261055272179889,9.021236284217693,0.0
5.005113456642461,9.555706739923888,0.0
4.765412866624853,10.377300493044853,0.0
3.5846292579495858,10.756988616645351,0.0
4.579354677234641,9.077834675822375,0.0
4.65728548347323,10.869605920105661,0.0
4.197722730778381,11.35563785880495,0.0
4.838714288333991,10.4134349032237,0.0
5.404050856814538,11.876795812558067,0.0
6.88618590121053,9.226210800896427,0.0
5.174577812831839,8.755345296688583,0.0
5.2575503907227645,8.221279751095722,0.0
4.925554084233832,11.496044311489182,0.0
3.0812287847009587,10.654365656354058,0.0
4.973486124550783,9.944415329089544,0.0
5.060230209941026,10.279968626319821,0.0
7.463242112485286,8.874510952701623,0.0
4.807639035218878,12.445751979616826,0.0
5.301547342333612,10.129221181975227,0.0
4.965288230294757,10.109394794604892,0.0
3.8313219623804677,10.725766623898693,0.0
6.1428228145150205,10.481009231736714,0.0
5.751933032686774,10.223884024279132,0.0
5.791031947043047,9.209525544554689,0.0
4.090612545205261,10.471468357135995,0.0
6.402794310936099,11.882024496475033,0.0
3.598148937207719,11.345420046154977,0.0
5.58685709380027,11.593186626639397,0.0
7.190455625809978,9.488784323568815,0.0
4.009463674869312,9.010395179741419,0.0
4.433702270397228,9.874213079900352,0.0
5.099651365087642,10.055724912288694,0.0
4.496524345883801,11.094191518470948,0.0
3.4493365689338673,8.30753537028518,0.0
5.068562974806027,11.529550319460613,0.0
3.937696286273895,9.841992101421011,0.0
5.473592430635182,9.57311893005258,0.0
4.080575765766197,8.987895624739833,0.0
6.54993440501754,8.345143328134231,0.0
4.216746707663763,10.823170583961915,0.0
4.677938483794325,10.073317967188403,0.0
5.81351721736967,8.710039100258946,0.0
3.769135683566045,8.704921227936383,0.0
5.22745993460413,9.664215300709872,0.0
6.307142754282428,11.669021525289393,0.0
3.3925167654387725,9.740408648636395,0.0
5.184633858532305,8.496857046881894,0.0
5.259882794248424,9.754256935914055,0.0
5.78182287177731,9.72727643025233,0.0
3.763049289121918,7.303113357058429,0.0
3.6795433869157237,9.945705133482187,0.0
5.521941565616897,9.769065469791322,0.0
5.296984673233186,10.696206364813419,0.0
5.250492850345877,11.848956094945345,0.0
5.346448209496976,11.126565029547757,0.0
4.319975278421509,9.73111130944517,0.0
5.232253697161004,8.89347409125833,0.0
5.293072473298682,12.573359803249861,0.0
4.285648581973632,10.059218434014488,0.0
6.865774511144757,10.013929291912946,0.0
5.4738329209117875,9.975874912889998,0.0
3.8086965027973516,10.198084760767856,0.0
5.65655360863383,9.855639588076057,0.0
4.025318329772679,9.426337993119764,0.0
5.787084603742452,9.453141058759607,0.0
6.158595579007404,9.967246729784002,0.0
4.179317681648289,9.456575228866235,0.0
5.963376129244322,9.287154217322836,0.0
5.412780926936498,10.106430227691897,0.0
5.82206015999449,9.745022782579145,0.0
6.896792982653947,11.503992988582688,0.0
4.754611883997129,7.349030191606988,0.0
4.246263835642511,11.091506851922462,0.0
4.110485570374477,11.24608519249763,0.0
4.184189715034561,7.9266097675918505,0.0
4.922898290585896,9.657312405919651,0.0
5.341151974816644,9.628559134004208,0.0
5.276690799330019,8.59248830528218,0.0
5.827183249036024,9.222183312409125,0.0
5.013001891877907,8.889424154534172,0.0
6.453534077157316,11.752270443423622,0.0
4.735343166762044,10.93567839314746,0.0
7.720169166589619,11.27155509499416,0.0
5.625667347765006,10.721672064043235,0.0
4.142842443583717,8.87094822878277,0.0
3.929107501938888,9.475479733720226,0.0
5.482472415243185,10.489374561227917,0.0
4.776537214674149,8.777872191108054,0.0
5.714000494092092,10.712998430172387,0.0
5.473237624573545,9.759674601841866,0.0
4.927171087343127,9.625179192450403,0.0
4.153206281931595,10.710959968203491,0.0
3.4851527753141354,10.44426331148604,0.0
4.553485047932979,9.63903383418092,0.0
5.856398794323472,11.159329803364248,0.0
5.214093744130204,8.918936672400102,0.0
3.754261221288012,10.615935606944264,0.0
5.173180925851182,10.593101257968383,0.0
5.3853173797288365,9.69045356068601,0.0
4.116142563798867,10.326133022242118,0.0
5.153725105945528,8.748886423614698,0.0
